class_name,method_name,comment,oracles,oracle_count,entity_count,translation_miss_count,error,tp,fp,fn,exist_tp,exist_fp,exist_fn,setup_time,entity_extraction_time,oracle_detection_time,time
com.google.common.collect.AbstractMapBasedMultimap,containsKey(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultimap,"put(K, V)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultimap,createCollection(K),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,entrySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,"setCount(E, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,"add(E, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,"remove(java.lang.Object, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,count(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,"setBackingMap(java.util.Map<E, com.google.common.collect.Count>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,"com.google.common.collect.AbstractMapBasedMultiset(java.util.Map<E, com.google.common.collect.Count>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,entryIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,distinctElements(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,clear(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,size(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMapBasedMultiset,iterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,entryIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,createValues(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,hashCode(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,keySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,"put(K, V)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,"replaceValues(K, java.lang.Iterable<? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,keys(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,values(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,toString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,createEntries(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,isEmpty(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,createKeySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,createKeys(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,"putAll(K, java.lang.Iterable<? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,valueIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,asMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,createAsMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,containsValue(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,"remove(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,"putAll(com.google.common.collect.Multimap<? extends K, ? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,entries(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultimap,"containsEntry(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,addAll(java.util.Collection<? extends E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,add(E),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,remove(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,hashCode(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,distinctElements(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,count(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,"add(E, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,entryIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,entrySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,iterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,clear(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,createElementSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,isEmpty(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,toString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,size(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,"setCount(E, int, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,removeAll(java.util.Collection<?>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,retainAll(java.util.Collection<?>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,elementSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,"setCount(E, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,contains(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,"remove(java.lang.Object, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractMultiset,createEntrySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,createUnmodifiableEmptyCollection(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,entries(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,createCollection(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,removeAll(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,"put(K, V)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,get(K),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,"com.google.common.collect.AbstractSetMultimap(java.util.Map<K, java.util.Collection<V>>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,asMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSetMultimap,"replaceValues(K, java.lang.Iterable<? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedKeySortedSetMultimap,asMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedKeySortedSetMultimap,"com.google.common.collect.AbstractSortedKeySortedSetMultimap(java.util.SortedMap<K, java.util.Collection<V>>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedKeySortedSetMultimap,backingMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedKeySortedSetMultimap,keySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,pollLastEntry(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,com.google.common.collect.AbstractSortedMultiset(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,pollFirstEntry(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,"subMultiset(E, com.google.common.collect.BoundType, E, com.google.common.collect.BoundType)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,createElementSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,com.google.common.collect.AbstractSortedMultiset(java.util.Comparator<? super E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,firstEntry(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,descendingMultiset(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,createDescendingMultiset(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,elementSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,lastEntry(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,comparator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,descendingIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedMultiset,descendingEntryIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,"com.google.common.collect.AbstractSortedSetMultimap(java.util.Map<K, java.util.Collection<V>>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,get(K),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,createCollection(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,"replaceValues(K, java.lang.Iterable<? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,createUnmodifiableEmptyCollection(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,asMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,removeAll(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractSortedSetMultimap,values(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,rowKeySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,clear(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,createValues(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,containsRow(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,"get(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,containsColumn(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,"put(R, C, V)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,createCellSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,valuesIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,values(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,columnKeySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,"contains(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,isEmpty(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,cellSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,"remove(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,"putAll(com.google.common.collect.Table<? extends R, ? extends C, ? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,cellIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,containsValue(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,toString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,hashCode(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.AbstractTable,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayListMultimap,create(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayListMultimap,"create(com.google.common.collect.Multimap<? extends K, ? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayListMultimap,createCollection(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayListMultimap,"create(int, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayListMultimap,trimToSize(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,column(C),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"contains(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"put(R, C, V)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,cellSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"create(com.google.common.collect.Table<R,, V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"at(int, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,rowKeyList(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"set(int, int, V)",,"[{'condition': 'true', 'entities': ['this.put(this.rowKeyList().get(rowIndex), this.columnKeyList().get(columnIndex), value)', 'this.set(rowIndex, columnIndex, value)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.common.collect.ArrayTable,rowKeySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"create(java.lang.Iterable<? extends R>, java.lang.Iterable<? extends C>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"get(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,eraseAll(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,clear(),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.common.collect.ArrayTable,toArray(java.lang.Class<V>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,containsRow(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,row(R),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,cellIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,containsColumn(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"erase(java.lang.Object, java.lang.Object)",,"[{'condition': 'true', 'entities': ['this.erase(rowKey, columnKey)', 'this.put(rowKey, columnKey, null)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.common.collect.ArrayTable,isEmpty(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,columnKeyList(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,size(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,rowMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,containsValue(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"remove(java.lang.Object, java.lang.Object)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.common.collect.ArrayTable,values(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,"putAll(com.google.common.collect.Table<? extends R, ? extends C, ? extends V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,columnMap(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ArrayTable,columnKeySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,"safeContains(java.util.Collection<?>, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,orderedPermutations(java.lang.Iterable<E>),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.common.collect.Collections2,"safeRemove(java.util.Collection<?>, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,"containsAllImpl(java.util.Collection<?>, java.util.Collection<?>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,permutations(java.util.Collection<E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,"filter(java.util.Collection<E>, com.google.common.base.Predicate<? super E>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,newStringBuilderForCollection(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,"orderedPermutations(java.lang.Iterable<E>, java.util.Comparator<? super E>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,cast(java.lang.Iterable<T>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,toStringImpl(java.util.Collection<?>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.Collections2,"transform(java.util.Collection<F>, com.google.common.base.Function<? super, T>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,"remove(java.lang.Object, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,"setCount(E, int, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,createEntrySet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,toArray(T[]),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,createElementSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,clear(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,count(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,create(java.lang.Iterable<? extends E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,size(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,isEmpty(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,distinctElements(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,toArray(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,"com.google.common.collect.ConcurrentHashMultiset(java.util.concurrent.ConcurrentMap<E, java.util.concurrent.atomic.AtomicInteger>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,entryIterator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,create(com.google.common.collect.MapMaker),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,"add(E, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,create(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,"removeExactly(java.lang.Object, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ConcurrentHashMultiset,"setCount(E, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"headSetImpl(C, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,intersection(com.google.common.collect.ContiguousSet<C>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"range(com.google.common.collect.BoundType, com.google.common.collect.BoundType)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,range(),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.common.collect.ContiguousSet,"subSet(C, boolean, C, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,com.google.common.collect.ContiguousSet(com.google.common.collect.DiscreteDomain<C>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"subSet(C, C)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,tailSet(C),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"tailSetImpl(C, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,toString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"headSet(C, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,builder(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"create(com.google.common.collect.Range<C>, com.google.common.collect.DiscreteDomain<C>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"tailSet(C, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,"subSetImpl(C, boolean, C, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.ContiguousSet,headSet(C),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,filter(java.lang.Class<T>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,get(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,anyMatch(com.google.common.base.Predicate<? super E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,toSet(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,of(E[]),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,toArray(java.lang.Class<E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,toSortedList(java.util.Comparator<? super E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,"toMap(com.google.common.base.Function<? super, V>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,size(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,append(E...),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,allMatch(com.google.common.base.Predicate<? super E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,cycle(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,com.google.common.collect.FluentIterable(java.lang.Iterable<E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,"transformAndConcat(com.google.common.base.Function<? super, ? extends java.lang.Iterable<? extends T>>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,first(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,toMultiset(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,isEmpty(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,"uniqueIndex(com.google.common.base.Function<? super, K>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,skip(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,last(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,append(java.lang.Iterable<? extends E>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,com.google.common.collect.FluentIterable(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,"transform(com.google.common.base.Function<? super, T>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,copyInto(C),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.common.collect.FluentIterable,"index(com.google.common.base.Function<? super, K>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
